City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Golkoy,TR,2021-12-04 12:41:12,40.6875,37.6178,49.41,48,100,7.85
278,Poum,NC,2021-12-04 12:41:13,-20.2333,164.0167,79.97,72,62,11.14
279,Lisakovsk,KZ,2021-12-04 12:41:13,52.5369,62.4936,32.9,92,100,10.92
280,Ancud,CL,2021-12-04 12:41:14,-41.8697,-73.8203,61.43,58,0,2.75
281,Uvira,CD,2021-12-04 12:41:14,-3.4067,29.1458,82.87,61,90,7.2
282,Lata,PT,2021-12-04 12:41:14,40.1629,-8.3327,60.04,92,97,6.29
283,Nuuk,GL,2021-12-04 12:41:14,64.1835,-51.7216,36.21,87,75,20.71
284,Gambela,ET,2021-12-04 12:41:15,8.25,34.5833,99.36,21,7,5.03
285,Oktyabrskoye,RU,2021-12-04 12:41:15,43.0645,44.7417,55.54,40,0,4.47
286,Luwuk,ID,2021-12-04 12:41:15,-0.9516,122.7875,79.9,86,100,1.36
287,Upernavik,GL,2021-12-04 12:41:16,72.7868,-56.1549,2.35,75,97,9.08
288,Sayyan,YE,2021-12-04 12:41:16,15.1718,44.3244,65.61,11,0,7.96
289,Rockford,US,2021-12-04 12:40:52,42.2711,-89.094,31.68,93,90,8.05
290,Georgetown,MY,2021-12-04 12:41:17,5.4112,100.3354,82.89,76,20,5.99
291,Smithers,CA,2021-12-04 12:41:17,54.7804,-127.1743,25.12,80,90,4.61
292,Tshikapa,CD,2021-12-04 12:41:17,-6.4167,20.8,86.05,64,100,6.89
293,Awjilah,LY,2021-12-04 12:41:18,29.1081,21.2869,65.71,27,0,27.16
294,Bandar-E Anzali,IR,2021-12-04 12:41:18,37.4727,49.4622,57.31,63,46,5.46
295,Carnduff,CA,2021-12-04 12:41:18,49.1667,-101.8009,20.17,80,100,4.14
296,Lasem,ID,2021-12-04 12:41:19,-6.6922,111.4527,79.16,85,100,8.21
297,Canaries,ES,2021-12-04 12:41:19,28.0,-15.5,64.4,46,20,13.8
298,Santiago Del Estero,AR,2021-12-04 12:41:19,-27.7951,-64.2615,75.51,56,100,6.06
299,Buchanan,LR,2021-12-04 12:41:20,5.8808,-10.0467,89.56,65,95,6.87
300,Skibbereen,IE,2021-12-04 12:41:20,51.55,-9.2667,44.4,65,43,23.58
301,Sobolevo,RU,2021-12-04 12:41:20,54.4299,31.8996,30.33,95,100,8.37
302,Pangody,RU,2021-12-04 12:41:21,65.85,74.4859,-9.13,99,100,4.43
303,Pevek,RU,2021-12-04 12:41:21,69.7008,170.3133,-10.03,96,100,12.46
304,Richards Bay,ZA,2021-12-04 12:41:21,-28.783,32.0377,78.57,78,100,13.73
305,Kardamaina,GR,2021-12-04 12:41:22,36.7814,27.1425,63.88,82,75,17.27
306,Acapulco,MX,2021-12-04 12:41:22,16.8634,-99.8901,75.02,83,1,3.44
307,Ust-Kuyga,RU,2021-12-04 12:41:22,70.0167,135.6,-44.0,98,62,8.1
308,Penzance,GB,2021-12-04 12:41:23,50.1186,-5.5371,48.88,71,40,28.77
309,Tall Kayf,TR,2021-12-04 12:41:23,37.0833,41.0667,58.39,31,75,4.61
310,San Policarpo,PH,2021-12-04 12:41:23,12.1791,125.5072,78.76,78,61,20.4
311,Dingle,PH,2021-12-04 12:41:24,10.9995,122.6711,73.17,87,100,8.21
312,Daru,PG,2021-12-04 12:41:24,-9.0763,143.2092,81.93,80,100,10.13
313,Staryy Nadym,RU,2021-12-04 12:42:24,65.6118,72.6842,-5.44,99,100,5.48
314,Severnyy,RU,2021-12-04 12:42:24,50.677,36.5532,28.44,93,75,6.71
315,Kitzbuhel,AT,2021-12-04 12:42:25,47.4464,12.3922,38.21,91,100,2.59
316,Campbell River,CA,2021-12-04 12:39:17,50.0163,-125.2446,34.45,96,100,0.89
317,Tema,GH,2021-12-04 12:42:25,5.667,-0.0166,88.21,66,75,6.91
318,Namibe,AO,2021-12-04 12:42:25,-15.1961,12.1522,77.36,61,79,11.68
319,Aripuana,BR,2021-12-04 12:42:26,-9.1667,-60.6333,76.68,89,100,3.4
320,Sioux Lookout,CA,2021-12-04 12:42:16,50.1001,-91.917,10.78,85,90,10.36
321,Khani,GE,2021-12-04 12:42:26,41.9563,42.9566,56.77,48,0,7.0
322,Vanimo,PG,2021-12-04 12:42:26,-2.6741,141.3028,79.03,90,100,10.92
323,Tilichiki,RU,2021-12-04 12:42:27,60.4667,166.1,17.04,94,100,9.22
324,Amga,RU,2021-12-04 12:42:27,60.8953,131.9608,-14.26,87,100,5.08
325,Nuevo Progreso,MX,2021-12-04 12:42:27,23.1667,-97.95,69.6,95,7,6.55
326,Nokia,FI,2021-12-04 12:42:28,61.4667,23.5,9.57,66,0,1.01
327,Vertou,FR,2021-12-04 12:42:28,47.1687,-1.4693,50.76,87,75,10.36
328,Hasaki,JP,2021-12-04 12:42:29,35.7333,140.8333,48.6,50,1,17.56
329,Zhukovka,RU,2021-12-04 12:42:29,53.534,33.728,28.67,90,98,6.69
330,La Victoria,VE,2021-12-04 12:42:29,10.2184,-67.3302,73.49,64,43,1.19
331,Yumbe,UG,2021-12-04 12:42:29,3.4651,31.2469,89.8,28,100,5.35
332,Bowen,AU,2021-12-04 12:42:30,-20.0167,148.2333,77.22,73,0,10.49
333,Lodwar,KE,2021-12-04 12:42:30,3.1191,35.5973,94.53,28,82,18.28
334,Harper,LR,2021-12-04 12:42:30,4.375,-7.7169,82.89,73,59,8.01
335,Yilan,TW,2021-12-04 12:42:31,24.757,121.753,66.02,99,100,3.96
336,Henties Bay,NA,2021-12-04 12:42:31,-22.116,14.2845,67.86,64,0,17.47
337,Gushikawa,JP,2021-12-04 12:42:31,26.3544,127.8686,65.43,70,90,9.22
338,Taylor,US,2021-12-04 12:41:39,32.3001,-99.8337,54.54,56,1,1.01
339,Dunedin,NZ,2021-12-04 12:42:32,-45.8742,170.5036,54.81,66,100,3.0
340,Extrema,BR,2021-12-04 12:42:32,-22.8547,-46.3183,70.02,56,26,2.86
341,Bilma,NE,2021-12-04 12:42:33,18.6853,12.9164,84.25,11,9,13.53
342,Salalah,OM,2021-12-04 12:42:33,17.0151,54.0924,82.49,54,20,9.22
343,Zhigansk,RU,2021-12-04 12:42:33,66.7697,123.3711,-13.52,96,100,24.29
344,Bathsheba,BB,2021-12-04 12:42:33,13.2167,-59.5167,83.01,69,20,19.57
345,Maragogi,BR,2021-12-04 12:42:34,-9.0122,-35.2225,82.8,73,100,10.96
346,West Wendover,US,2021-12-04 12:42:34,40.7391,-114.0733,24.01,86,1,0.0
347,Abu Zabad,SD,2021-12-04 12:42:34,12.35,29.25,95.11,15,3,9.08
348,Barra Do Garcas,BR,2021-12-04 12:42:35,-15.89,-52.2567,84.78,79,20,6.91
349,Guia De Isora,ES,2021-12-04 12:42:35,28.2115,-16.7795,67.12,51,0,1.5
350,Mahibadhoo,MV,2021-12-04 12:42:35,3.7833,72.9667,82.62,76,88,11.59
351,Oranjestad,AW,2021-12-04 12:42:36,12.524,-70.027,80.55,83,20,8.05
352,San Lawrenz,MT,2021-12-04 12:42:36,36.0553,14.204,60.21,66,1,5.99
353,Hamilton,US,2021-12-04 12:38:35,39.1834,-84.5333,38.25,88,1,1.01
354,Tautira,PF,2021-12-04 12:42:36,-17.7333,-149.15,75.22,74,76,13.13
355,Alamos,MX,2021-12-04 12:42:37,27.0167,-108.9333,66.33,40,100,2.46
356,Vidim,RU,2021-12-04 12:42:37,56.4088,103.1106,23.95,88,100,11.86
357,Tura,IN,2021-12-04 12:42:37,25.5198,90.2201,67.24,74,100,2.71
358,Havoysund,NO,2021-12-04 12:42:38,70.9963,24.6622,20.28,78,10,19.86
359,Kattivakkam,IN,2021-12-04 12:43:38,13.2167,80.3167,84.29,73,71,6.82
360,Erzin,TR,2021-12-04 12:43:38,36.9559,36.2,70.32,44,100,4.23
361,Kungsbacka,SE,2021-12-04 12:43:39,57.4872,12.0761,32.5,84,99,7.0
362,Prince Rupert,CA,2021-12-04 12:43:39,54.3161,-130.3201,35.29,92,75,8.05
363,Arzgir,RU,2021-12-04 12:43:39,45.3728,44.2206,49.14,59,12,8.37
364,Qui Nhon,VN,2021-12-04 12:43:40,13.7667,109.2333,70.75,74,100,19.51
365,Joao Pinheiro,BR,2021-12-04 12:43:40,-17.7425,-46.1725,74.77,71,78,9.8
366,Hatton,LK,2021-12-04 12:43:40,6.8916,80.5955,63.88,96,98,1.43
367,Mizdah,LY,2021-12-04 12:43:41,31.4451,12.9801,54.99,47,0,20.85
368,Kashan,IR,2021-12-04 12:43:41,33.9831,51.4364,55.9,38,8,3.33
369,Port Augusta,AU,2021-12-04 12:43:41,-32.5,137.7667,64.71,57,100,18.7
370,Mitsamiouli,KM,2021-12-04 12:43:42,-11.3847,43.2844,91.69,52,40,14.97
371,Ponnani,IN,2021-12-04 12:43:42,10.767,75.9252,83.52,77,100,4.88
372,Puerto Escondido,MX,2021-12-04 12:43:42,15.85,-97.0667,75.69,60,34,4.61
373,Tawau,MY,2021-12-04 12:43:43,4.2498,117.8871,75.33,94,100,3.0
374,Marawi,PH,2021-12-04 12:43:43,7.9986,124.2928,69.66,97,98,2.62
375,Puerto El Triunfo,SV,2021-12-04 12:43:43,13.2833,-88.55,77.16,68,55,6.04
376,Fernandina Beach,US,2021-12-04 12:43:03,30.6697,-81.4626,55.96,99,90,0.0
377,Aksarka,RU,2021-12-04 12:43:44,66.5606,67.7975,-25.82,100,61,2.86
378,Sao Filipe,CV,2021-12-04 12:43:44,14.8961,-24.4956,76.28,69,100,6.6
379,Nelson Bay,AU,2021-12-04 12:43:44,-32.7167,152.15,69.01,83,100,3.0
380,Buin,CL,2021-12-04 12:43:44,-33.7333,-70.75,75.87,25,0,1.63
381,Oussouye,SN,2021-12-04 12:43:45,12.485,-16.5469,93.38,30,99,2.95
382,Lucapa,AO,2021-12-04 12:43:45,-8.4192,20.7447,79.99,74,97,4.99
383,Qaqortoq,GL,2021-12-04 12:43:45,60.7167,-46.0333,37.9,91,100,23.64
384,Simao,CN,2021-12-04 12:43:46,22.7886,100.9748,55.27,80,93,2.24
385,Sisimiut,GL,2021-12-04 12:43:46,66.9395,-53.6735,28.04,61,100,15.64
386,Vaitape,PF,2021-12-04 12:43:46,-16.5167,-151.75,80.11,75,100,16.13
387,Hami,CN,2021-12-04 12:43:47,42.8,93.45,27.7,55,35,2.13
388,Ushtobe,KZ,2021-12-04 12:43:47,45.2514,77.9838,42.73,64,100,8.34
389,Daugavpils,LV,2021-12-04 12:43:47,55.8833,26.5333,29.82,91,99,4.59
390,Karratha,AU,2021-12-04 12:43:47,-20.7377,116.8463,87.64,46,57,18.19
391,Geraldton,AU,2021-12-04 12:43:48,-28.7667,114.6,72.01,73,0,18.41
392,Porto Torres,IT,2021-12-04 12:43:48,40.835,8.3972,60.98,73,3,22.7
393,Berlevag,NO,2021-12-04 12:43:48,70.8578,29.0864,18.77,78,16,17.29
394,Goderich,CA,2021-12-04 12:43:49,43.7501,-81.7165,39.9,70,47,19.57
395,Superior,US,2021-12-04 12:42:12,46.7208,-92.1041,28.08,63,1,9.22
396,Vesele,UA,2021-12-04 12:43:49,47.0148,34.915,35.22,97,100,12.01
397,Caravelas,BR,2021-12-04 12:43:49,-17.7125,-39.2481,81.66,66,0,8.23
398,Svobodnyy,RU,2021-12-04 12:43:50,51.4,128.1333,1.89,93,98,7.92
399,Chalisgaon,IN,2021-12-04 12:43:50,20.4667,75.0167,77.05,41,1,7.58
400,Quatre Cocos,MU,2021-12-04 12:43:50,-20.2078,57.7625,84.31,68,24,12.86
401,Auki,SB,2021-12-04 12:43:50,-8.7676,160.7034,78.39,87,100,2.55
402,Grand Gaube,MU,2021-12-04 12:43:51,-20.0064,57.6608,84.6,67,8,10.0
403,Slyudyanka,RU,2021-12-04 12:43:51,51.6594,103.7061,23.34,82,50,4.14
404,Malanje,AO,2021-12-04 12:43:51,-9.5402,16.341,74.75,82,100,3.18
405,Prado,BR,2021-12-04 12:43:52,-17.3411,-39.2208,80.74,70,0,3.67
406,Miraflores,MX,2021-12-04 12:43:52,19.2167,-98.8083,50.04,83,0,2.84
407,Naze,JP,2021-12-04 12:44:52,28.3667,129.4833,59.27,58,95,17.11
408,Normandin,CA,2021-12-04 12:44:53,48.8333,-72.5321,11.82,72,11,3.44
409,Great Falls,US,2021-12-04 12:44:53,47.5002,-111.3008,29.93,96,90,3.44
410,Podgornoye,RU,2021-12-04 12:44:53,51.735,39.1496,30.42,86,75,6.71
411,Grand-Lahou,CI,2021-12-04 12:44:54,5.1367,-5.0242,84.78,68,31,7.85
412,Bubaque,GW,2021-12-04 12:44:54,11.2833,-15.8333,81.03,71,8,7.49
413,Bauchi,NG,2021-12-04 12:44:54,10.5,10.0,93.99,15,9,8.5
414,Mount Isa,AU,2021-12-04 12:44:54,-20.7333,139.5,83.97,28,4,0.0
415,Talcahuano,CL,2021-12-04 12:44:55,-36.7167,-73.1167,60.48,67,0,6.91
416,Melenki,RU,2021-12-04 12:44:55,55.3343,41.6295,29.1,77,100,12.88
417,Terra Roxa,BR,2021-12-04 12:44:56,-23.8557,-50.0314,77.09,44,0,8.81
418,San Rafael,AR,2021-12-04 12:41:06,-34.6177,-68.3301,58.82,72,100,8.3
419,Karasuk,RU,2021-12-04 12:44:56,53.7377,78.0403,23.29,96,100,7.02
420,Klaksvik,FO,2021-12-04 12:44:56,62.2266,-6.589,36.52,63,97,14.99
421,Tabou,CI,2021-12-04 12:44:57,4.423,-7.3528,84.0,69,76,7.7
422,Coolum Beach,AU,2021-12-04 12:44:57,-26.5333,153.1,71.11,95,100,3.98
423,Brae,GB,2021-12-04 12:44:58,60.3964,-1.353,42.71,66,100,17.76
424,Grantham,GB,2021-12-04 12:44:39,52.9115,-0.6418,45.7,78,40,11.99
425,Hounde,BF,2021-12-04 12:44:58,11.5,-3.5167,97.65,9,100,6.98
426,Nouadhibou,MR,2021-12-04 12:44:58,20.931,-17.0347,71.58,40,0,19.57
427,Gazojak,TM,2021-12-04 12:44:59,41.1875,61.4036,38.64,76,100,11.07
428,Teluk Nibung,ID,2021-12-04 12:44:59,3.001,99.8164,78.3,85,93,8.05
429,Beidao,CN,2021-12-04 12:45:00,34.5686,105.8933,40.78,39,0,1.79
430,Key West,US,2021-12-04 12:43:29,24.5557,-81.7826,71.01,83,75,5.75
431,Mitchell,US,2021-12-04 12:45:00,43.7094,-98.0298,33.78,74,90,4.0
432,Deputatskiy,RU,2021-12-04 12:45:01,69.3,139.9,-40.11,96,15,3.51
433,Tiksi,RU,2021-12-04 12:45:01,71.6872,128.8694,-22.67,93,100,2.86
434,Two Rivers,US,2021-12-04 12:45:01,44.1539,-87.5693,31.41,70,1,10.0
435,Orsha,BY,2021-12-04 12:45:02,54.5153,30.4053,32.11,89,100,10.16
436,Santa Lucia,ES,2021-12-04 12:45:02,27.9117,-15.5407,63.77,44,20,13.8
437,Malanville,BJ,2021-12-04 12:45:02,11.8685,3.3899,96.39,10,100,9.89
438,Zlobin,HR,2021-12-04 12:45:03,45.2924,14.6541,40.3,47,20,8.05
439,Atherton,GB,2021-12-04 12:45:03,53.5237,-2.4935,46.78,87,99,13.0
440,Kirakira,SB,2021-12-04 12:45:03,-10.4544,161.9205,79.57,82,74,1.23
441,Kyra,RU,2021-12-04 12:45:04,49.5776,111.9753,14.34,86,100,5.48
442,Ust-Ishim,RU,2021-12-04 12:45:04,57.6935,71.1665,19.74,96,92,6.24
443,Chakwal,PK,2021-12-04 12:45:04,32.9334,72.8585,62.67,27,0,3.58
444,Osorno,CL,2021-12-04 12:45:05,-40.5667,-73.15,57.67,58,23,5.5
445,Selikhino,RU,2021-12-04 12:45:05,50.3672,137.4996,-1.59,93,100,15.01
446,Saravena,CO,2021-12-04 12:45:05,6.9538,-71.8752,77.59,61,96,2.71
447,Neiafu,TO,2021-12-04 12:45:06,-18.65,-173.9833,81.28,89,20,9.22
448,Szentgotthard,HU,2021-12-04 12:45:06,46.9526,16.2736,42.03,57,19,8.59
449,Houston,US,2021-12-04 12:41:55,29.7633,-95.3633,69.13,90,90,3.0
450,Vila Velha,BR,2021-12-04 12:45:07,-20.3297,-40.2925,78.75,77,40,5.99
451,Mandla,IN,2021-12-04 12:45:07,22.6,80.3833,70.05,42,0,4.9
452,Kentau,KZ,2021-12-04 12:46:07,43.5206,68.5094,48.63,64,96,5.53
453,Nizhniy Kuranakh,RU,2021-12-04 12:46:07,58.8353,125.4869,23.79,93,100,13.51
454,Leningradskiy,RU,2021-12-04 12:46:08,69.3833,178.4167,-8.79,83,100,9.17
455,Lagoa,PT,2021-12-04 12:46:08,39.05,-27.9833,64.0,85,15,9.98
456,Calvinia,ZA,2021-12-04 12:46:09,-31.4707,19.776,61.61,80,89,14.63
457,Humaita,BR,2021-12-04 12:46:09,-7.5061,-63.0208,75.58,95,100,1.97
458,Sur,OM,2021-12-04 12:46:09,22.5667,59.5289,77.76,48,0,4.56
459,Padang,ID,2021-12-04 12:46:09,-0.9492,100.3543,82.45,89,100,3.27
460,Morwell,AU,2021-12-04 12:46:10,-38.2333,146.4,49.41,84,100,2.3
461,Anloga,GH,2021-12-04 12:46:10,5.7947,0.8973,93.42,67,98,9.1
462,Windhoek,NA,2021-12-04 12:46:11,-22.5594,17.0832,82.89,12,0,19.57
463,Port Blair,IN,2021-12-04 12:46:11,11.6667,92.75,80.31,80,99,10.27
464,Yumen,CN,2021-12-04 12:46:11,40.2833,97.2,31.91,30,68,10.31
465,Cidreira,BR,2021-12-04 12:46:12,-30.1811,-50.2056,72.64,74,3,17.38
466,Tongchuan,CN,2021-12-04 12:46:12,35.0806,109.0897,40.71,39,0,3.13
467,Oum Hadjer,TD,2021-12-04 12:46:12,13.2954,19.6966,95.47,13,0,4.25
468,Mount Gambier,AU,2021-12-04 12:46:13,-37.8333,140.7667,48.11,87,19,6.91
469,Mundargi,IN,2021-12-04 12:46:13,15.2167,75.9,78.22,71,18,5.37
470,Nome,US,2021-12-04 12:46:14,64.5011,-165.4064,10.47,85,90,23.02
471,Haverfordwest,GB,2021-12-04 12:43:48,51.8017,-4.9691,48.16,71,41,8.99
472,Nenjiang,CN,2021-12-04 12:46:14,49.1833,125.2167,9.45,90,11,14.16
473,Sengiley,RU,2021-12-04 12:46:15,53.9622,48.7944,33.87,98,100,7.09
474,Badvel,IN,2021-12-04 12:46:15,14.75,79.05,79.43,65,100,2.48
475,Broome,US,2021-12-04 12:46:15,42.2506,-75.833,34.02,74,90,1.99
476,Goroka,PG,2021-12-04 12:46:16,-6.0834,145.3873,61.92,98,100,1.3
477,Viedma,AR,2021-12-04 12:46:16,-40.8135,-62.9967,65.93,32,100,9.46
478,San Felipe,VE,2021-12-04 12:41:56,10.3399,-68.7425,74.48,88,93,4.41
479,Abashiri,JP,2021-12-04 12:46:17,44.0213,144.2697,31.95,60,6,21.43
480,Arequipa,PE,2021-12-04 12:44:24,-16.3989,-71.535,62.67,41,0,2.3
481,Vao,NC,2021-12-04 12:46:17,-22.6667,167.4833,76.32,85,100,16.78
482,Doka,SD,2021-12-04 12:46:18,13.5167,35.7667,96.51,13,0,9.06
483,Ulaanbaatar,MN,2021-12-04 12:46:17,47.9077,106.8832,5.13,66,100,2.24
484,Chernyshevskiy,RU,2021-12-04 12:46:18,63.0128,112.4714,15.49,83,100,14.9
485,Sturgis,US,2021-12-04 12:45:34,41.7992,-85.4192,33.84,100,1,0.0
486,Tual,ID,2021-12-04 12:46:19,-5.6667,132.75,83.91,75,100,12.66
487,Okahandja,NA,2021-12-04 12:46:19,-21.9833,16.9167,83.84,12,0,23.22
488,Puerto Del Rosario,ES,2021-12-04 12:46:19,28.5004,-13.8627,69.55,37,20,16.11
489,Panguna,PG,2021-12-04 12:46:20,-6.3164,155.4848,69.15,94,100,1.14
490,Rongcheng,CN,2021-12-04 12:46:21,30.634,117.8517,48.38,48,0,2.91
491,Antofagasta,CL,2021-12-04 12:46:21,-23.65,-70.4,71.22,60,39,7.67
492,Angoram,PG,2021-12-04 12:46:22,-4.0625,144.0661,76.89,97,100,4.34
493,Soto La Marina,MX,2021-12-04 12:46:22,23.7667,-98.2167,69.78,94,0,3.0
494,Dudinka,RU,2021-12-04 12:46:22,69.4058,86.1778,-27.13,97,100,6.64
495,Dawson Creek,CA,2021-12-04 12:46:23,55.7666,-120.2362,-0.76,78,1,5.75
496,Moa,CU,2021-12-04 12:46:23,20.6569,-74.9403,77.54,83,76,12.8
497,Saint-Francois,FR,2021-12-04 12:47:24,46.4154,3.9054,53.67,75,75,18.41
498,Huaihua,CN,2021-12-04 12:47:24,27.5494,109.9592,52.12,66,29,1.86
499,Oriximina,BR,2021-12-04 12:47:24,-1.7656,-55.8661,76.77,89,95,1.16
500,Inhambane,MZ,2021-12-04 12:47:24,-23.865,35.3833,89.58,62,20,17.0
501,Emba,KZ,2021-12-04 12:47:25,48.8264,58.1442,29.44,88,94,4.29
502,Kouroussa,GN,2021-12-04 12:47:25,10.65,-9.8833,95.9,15,54,4.72
503,Boundiali,CI,2021-12-04 12:47:26,9.5217,-6.4869,95.25,22,18,6.51
504,Tokomaru,NZ,2021-12-04 12:47:26,-40.4667,175.5,65.03,93,100,0.31
505,Russell,US,2021-12-04 12:47:27,32.3502,-85.1999,52.99,100,40,0.0
506,Margate,GB,2021-12-04 12:47:27,51.3813,1.3862,47.91,71,80,5.01
507,Lishui,CN,2021-12-04 12:47:27,28.4604,119.9103,47.41,71,100,2.28
508,Luzhou,CN,2021-12-04 12:47:28,28.8724,105.4405,60.55,67,100,3.13
509,Doha,QA,2021-12-04 12:42:44,25.2867,51.5333,75.18,46,0,12.66
510,San Pedro,PH,2021-12-04 12:47:28,14.35,121.0167,76.35,76,75,5.75
511,Malyye Derbety,RU,2021-12-04 12:47:28,47.9547,44.6808,46.8,75,100,12.57
512,Egvekinot,RU,2021-12-04 12:47:29,66.3167,-179.1667,-24.97,99,32,1.45
513,Abha,SA,2021-12-04 12:47:29,18.2164,42.5053,73.22,26,0,4.61
514,Soe,ID,2021-12-04 12:47:30,-9.8607,124.284,68.81,86,100,3.29
515,Nalut,LY,2021-12-04 12:47:30,30.3333,10.85,54.1,34,0,9.66
516,Le Port,RE,2021-12-04 12:47:30,-20.9373,55.2919,85.96,77,39,3.91
517,Lujan,AR,2021-12-04 12:47:31,-34.5703,-59.105,73.11,86,100,7.65
518,Sechura,PE,2021-12-04 12:47:31,-5.5569,-80.8222,67.68,76,100,9.1
519,Kitob,UZ,2021-12-04 12:47:31,39.0843,66.8332,45.18,61,51,3.62
520,Kotdwara,IN,2021-12-04 12:47:32,29.75,78.5333,65.79,61,0,4.45
521,Ixtapa,MX,2021-12-04 12:47:32,20.7,-105.2,71.22,94,1,0.0
522,Rosarito,MX,2021-12-04 12:47:33,32.3333,-117.0333,58.15,86,77,5.97
523,Buraydah,SA,2021-12-04 12:47:33,26.326,43.975,73.85,24,1,5.7
524,Samarai,PG,2021-12-04 12:47:33,-10.6167,150.6667,80.67,83,100,7.63
525,Varkkallai,IN,2021-12-04 12:47:34,8.7341,76.7067,80.38,82,100,3.42
526,Hervey Bay,AU,2021-12-04 12:47:34,-25.2986,152.8535,77.11,82,45,6.17
527,Tecoanapa,MX,2021-12-04 12:47:35,16.5167,-98.75,73.71,71,10,3.62
528,Drezdenko,PL,2021-12-04 12:47:35,52.8383,15.8308,38.64,93,100,5.19
529,Krasne,UA,2021-12-04 12:47:35,49.9145,24.6134,31.35,72,100,9.55
530,Turukhansk,RU,2021-12-04 12:47:36,65.8167,87.9833,-36.02,100,92,4.72
531,Tommot,RU,2021-12-04 12:47:36,58.9564,126.2925,25.16,90,100,14.38
532,Sangar,RU,2021-12-04 12:47:36,63.9242,127.4739,-18.0,95,100,19.15
533,Sabla,NG,2021-12-04 12:47:37,12.7525,4.7077,94.35,9,84,11.45
534,Poso,ID,2021-12-04 12:47:37,-1.3959,120.7524,79.05,79,100,4.27
535,Yeppoon,AU,2021-12-04 12:47:38,-23.1333,150.7333,76.78,76,0,7.18
536,Koumac,NC,2021-12-04 12:47:38,-20.5667,164.2833,78.76,78,76,2.93
537,Sao Joao Da Barra,BR,2021-12-04 12:47:39,-21.6403,-41.0511,78.89,71,41,3.76
538,Belaya Gora,RU,2021-12-04 12:47:39,68.5333,146.4167,-37.03,100,83,1.97
539,Cervo,ES,2021-12-04 12:47:39,43.6702,-7.4101,57.2,73,35,19.24
540,Port-Gentil,GA,2021-12-04 12:47:40,-0.7193,8.7815,85.96,70,20,14.97
541,Usinsk,RU,2021-12-04 12:48:40,65.9939,57.5281,-13.83,95,13,13.06
542,Mirnyy,RU,2021-12-04 12:48:40,62.5353,113.9611,19.24,73,98,13.0
543,Sorland,NO,2021-12-04 12:48:41,67.667,12.6934,30.06,56,8,18.68
544,Carutapera,BR,2021-12-04 12:48:41,-1.195,-46.02,86.36,62,100,6.67
545,Cockburn Town,TC,2021-12-04 12:48:41,21.4612,-71.1419,79.57,73,98,19.86
546,Pokhara,NP,2021-12-04 12:48:42,28.2333,83.9833,60.73,79,0,3.49
547,Wajima,JP,2021-12-04 12:48:42,37.4,136.9,40.64,68,99,23.44
548,Ilo,PE,2021-12-04 12:48:42,-17.6394,-71.3375,67.06,73,75,6.91
549,Tarpon Springs,US,2021-12-04 12:48:43,28.1461,-82.7568,60.75,93,1,0.0
550,Dwarka,IN,2021-12-04 12:48:43,22.2394,68.9678,77.31,49,0,11.34
551,Basco,PH,2021-12-04 12:48:43,20.4487,121.9702,72.64,65,100,27.58
552,Ketchikan,US,2021-12-04 12:48:44,55.3422,-131.6461,30.67,100,90,4.61
553,Mikun,RU,2021-12-04 12:48:44,62.3547,50.0771,3.43,91,100,14.97
554,Kampong Thum,KH,2021-12-04 12:48:44,12.7111,104.8887,69.69,74,67,4.5
